iata_code,name,latitude_deg,longitude_deg,type
EJA,Yariguíes Airport,7.02433,-73.8068,medium_airport
FLA,Gustavo Artunduaga Paredes Airport,1.58919,-75.5644,medium_airport
GIR,Santiago Vila Airport,4.27624,-74.7967,medium_airport
CRC,Santa Ana Airport,4.75818,-75.9557,medium_airport
GPI,Guapi Airport,2.57013,-77.897969,medium_airport
IBE,Perales Airport,4.42161,-75.1333,medium_airport
IPI,San Luis Airport,0.861946,-77.671783,medium_airport
APO,Antonio Roldán Betancur Airport,7.81196,-76.7164,medium_airport
MCJ,Jorge Isaac Airport,11.2325,-72.4901,medium_airport
LET,Alfredo Vásquez Cobo International Airport,-4.191147,-69.942003,medium_airport
EOH,Enrique Olaya Herrera Airport,6.219686,-75.590597,medium_airport
MGN,Baracoa Airport,9.28474,-74.8461,medium_airport
MTR,Los Garzones Airport,8.82374,-75.8258,medium_airport
MVP,Fabio Alberto Leon Bentley Airport,1.25366,-70.2339,medium_airport
MZL,La Nubia Airport,5.0296,-75.4647,medium_airport
NVA,Benito Salas Airport,2.95015,-75.294,medium_airport
OCV,Aguas Claras Airport,8.31506,-73.3583,medium_airport
PCR,German Olano Airport,6.18472,-67.4932,medium_airport
PDA,Obando Cesar Gaviria Trujillo Airport,3.85353,-67.9062,medium_airport
PEI,Matecaña International Airport,4.81267,-75.7395,medium_airport
PTX,Pitalito Airport,1.85777,-76.0857,medium_airport
PPN,Guillermo León Valencia Airport,2.454359,-76.609253,medium_airport
PAL,German Olano Air Base,5.48361,-74.6574,medium_airport
PSO,Antonio Nariño Airport,1.396722,-77.29093,medium_airport
PVA,El Embrujo Airport,13.357461,-81.357977,medium_airport
PZA,Paz de Ariporo Airport,5.876146,-71.886671,medium_airport
MQU,Mariquita Airport,5.21256,-74.8836,medium_airport
MDE,Jose Maria Córdova International Airport,6.16454,-75.4231,large_airport
RCH,Almirante Padilla Airport,11.5262,-72.926,medium_airport
SJE,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,medium_airport
SMR,Simón Bolívar International Airport,11.1196,-74.2306,medium_airport
ADZ,Gustavo Rojas Pinilla International Airport,12.5836,-81.7112,large_airport
SVI,Eduardo Falla Solano Airport,2.15217,-74.7663,medium_airport
TME,Gustavo Vargas Airport,6.45108,-71.7603,medium_airport
TQS,Captain Ernesto Esguerra Cubides Air Base,0.7459,-75.234,medium_airport
AUC,Santiago Perez Airport,7.06888,-70.7369,medium_airport
UIB,El Caraño Airport,5.69076,-76.6412,medium_airport
ULQ,Heriberto Gíl Martínez Airport,4.08836,-76.2351,medium_airport
VUP,Alfonso López Pumarejo Airport,10.435,-73.2495,medium_airport
VVC,Vanguardia Airport,4.16787,-73.6138,medium_airport
EYP,El Alcaravan - Yopal Airport,5.31911,-72.384,medium_airport
SRE,Alcantarí International Airport,-19.246835,-65.149611,large_airport
BJO,Bermejo Airport,-22.7733001709,-64.31289672850001,medium_airport
CBB,Jorge Wilsterman International Airport,-17.421105,-66.177102,large_airport
CIJ,Capitán Aníbal Arab Airport,-11.039109,-68.782774,medium_airport
SRZ,El Trompillo Airport,-17.8115997314,-63.1715011597,medium_airport
GYA,Guayaramerín Airport,-10.88856,-65.380955,medium_airport
LPB,El Alto International Airport,-16.510272,-68.189416,large_airport
ORU,Juan Mendoza International Airport,-17.956151,-67.075829,large_airport
POI,Capitan Nicolas Rojas Airport,-19.543331,-65.723734,medium_airport
PSZ,Capitán Av. Salvador Ogaya G. airport,-18.975301,-57.820599,medium_airport
RIB,Capitán Av. Selin Zeitun Lopez Airport,-11.009355,-66.075468,medium_airport
SBL,Santa Ana Del Yacuma Airport,-13.7622003555,-65.4352035522,medium_airport
TJA,Capitan Oriel Lea Plaza Airport,-21.5557,-64.701302,medium_airport
TDD,Teniente Av. Jorge Henrich Arauz Airport,-14.8187,-64.917999,medium_airport
VLM,Teniente Coronel Rafael Pabón Airport,-21.2551994324,-63.4056015015,medium_airport
VVI,Viru Viru International Airport,-17.6448,-63.135399,large_airport
BYC,Yacuiba Airport,-21.960899353027344,-63.65169906616211,medium_airport
PBM,Johan Adolf Pengel International Airport,5.45283,-55.187801,large_airport
JSO,Dr. Luciano de Arruda Coelho Regional Airport,-3.614488,-40.231426,medium_airport
EEA,Planalto Serrano Regional Airport,-27.634128,-50.358253,medium_airport
LHN,Linhares Municipal Airport,-19.355202,-40.07128,medium_airport
CAY,Cayenne – Félix Eboué Airport,4.819964,-52.361326,large_airport
MPY,Maripasoula Airport,3.655907,-54.039431,medium_airport
OYP,Saint-Georges-de-l'Oyapock Airport,3.8976,-51.8041,medium_airport
LDX,Saint-Laurent-du-Maroni Airport,5.481891,-54.034964,medium_airport
AYX,Teniente General Gerardo Pérez Pinedo Airport,-10.7291,-73.766502,medium_airport
IBP,Iberia Airport,-11.4116,-69.488701,medium_airport
PCL,Cap FAP David Abenzur Rengifo International Airport,-8.378064,-74.574495,large_airport
CHM,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,-9.14961,-78.523804,medium_airport
CIX,Capitán FAP José A. Quiñones González International Airport,-6.789223,-79.828254,large_airport
AYP,Air Force Colonel Alfredo Mendivil Duarte Airport,-13.1548,-74.204399,medium_airport
ATA,Comandante FAP German Arias Graziani Airport,-9.347439765930176,-77.59839630126953,medium_airport
LIM,Jorge Chávez International Airport,-12.0219,-77.114305,large_airport
RIJ,Juan Simons Vela Airport,-6.06786,-77.160004,medium_airport
JAE,Shumba Airport,-5.59248,-78.774002,medium_airport
JJI,Juanjui Airport,-7.1691,-76.7286,medium_airport
JAU,Francisco Carle Airport,-11.7831001282,-75.47339630130001,medium_airport
JUL,Inca Manco Capac International Airport,-15.467689,-70.15653,large_airport
CJA,Mayor General FAP Armando Revoredo Iglesias Airport,-7.13918,-78.489403,medium_airport
ILQ,General Jorge Fernandez Maldon Airport,-17.695,-71.344002,medium_airport
TBP,Captain Pedro Canga Rodríguez International Airport,-3.552074,-80.381086,medium_airport
YMS,Moises Benzaquen Rengifo Airport,-5.89377,-76.118202,medium_airport
HUU,Alferez Fap David Figueroa Fernandini Airport,-9.878809928894045,-76.20480346679688,medium_airport
CHH,Chachapoyas Airport,-6.201911,-77.856195,medium_airport
IQT,Coronel FAP Francisco Secada Vignetta International Airport,-3.78474,-73.3088,large_airport
AQP,Rodríguez Ballón International Airport,-16.340786,-71.569485,large_airport
TRU,Capitán FAP Carlos Martínez de Pinillos International Airport,-8.082382,-79.108821,large_airport
PIO,Captain Renán Elías Olivera International Airport,-13.7449,-76.220299,large_airport
TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,-6.508739948272705,-76.37319946289062,medium_airport
TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.0533008575,-70.2758026123,medium_airport
PEM,Padre Aldamiz International Airport,-12.6135997772,-69.2285995483,medium_airport
PIU,PAF Captain Guillermo Concha Iberico International Airport,-5.20575,-80.616402,medium_airport
TYL,Captain Victor Montes Arias International Airport,-4.57664,-81.254097,medium_airport
NZC,Maria Reiche Neuman Airport,-14.854,-74.961502,medium_airport
CUZ,Alejandro Velasco Astete International Airport,-13.535699844400002,-71.9387969971,large_airport
DZO,Santa Bernardina International Airport,-33.358898,-56.499199,medium_airport
PDP,Capitan Corbeta CA Curbelo International Airport,-34.855099,-55.094299,medium_airport
MVD,Carrasco General Cesáreo L. Berisso International Airport,-34.835647,-56.026497,large_airport
PDU,Tydeo Larre Borges Airport,-32.3633,-58.061901,medium_airport
RVY,Pres. Gral. Óscar D. Gestido Binational Airport,-30.9746,-55.4762,medium_airport
STY,Nueva Hesperides International Airport,-31.438499,-57.985298,medium_airport
AGV,Oswaldo Guevara Mujica Airport,9.553375,-69.237869,medium_airport
AAO,Anaco Airport,9.430225,-64.470726,medium_airport
BLA,General José Antonio Anzoategui International Airport,10.111111,-64.692222,large_airport
BNS,Barinas Airport,8.615,-70.214167,medium_airport
BRM,Jacinto Lara International Airport,10.042747,-69.35862,large_airport
MYC,Escuela Mariscal Sucre Airport,10.249978,-67.649422,medium_airport
CBL,General Tomas de Heres Airport,8.122161,-63.536957,medium_airport
CXA,Caicara del Orinoco Airport,7.62551,-66.162804,medium_airport
CLZ,Calabozo Airport,8.924656,-67.417091,medium_airport
CAJ,Canaima Airport,6.231989,-62.85485,medium_airport
CUP,General Francisco Bermúdez Airport,10.660014,-63.261681,medium_airport
CZE,José Leonardo Chirinos Airport,11.414944,-69.680901,medium_airport
CUM,Antonio José de Sucre Airport,10.450333,-64.13047,medium_airport
EOR,El Dorado Airport,6.71573,-61.638786,medium_airport
EOZ,Elorza Airport,7.059677,-69.4967,medium_airport
GDO,Guasdualito Airport,7.210834,-70.756386,medium_airport
GUI,Guiria Airport,10.5740776062,-62.3126678467,medium_airport
GUQ,Guanare Airport,9.026944,-69.75515,medium_airport
LSP,Josefa Camejo International Airport,11.780775,-70.151497,medium_airport
LFR,La Fria Airport,8.239167,-72.271027,medium_airport
MAR,La Chinita International Airport,10.557542,-71.729307,large_airport
MRD,Alberto Carnevalli Airport,8.582078,-71.161041,medium_airport
PMV,Del Caribe Santiago Mariño International Airport,10.912603,-63.966599,large_airport
CCS,Maiquetía Simón Bolívar International Airport,10.602214,-66.991174,large_airport
MUN,José Tadeo Monagas International Airport,9.749023,-63.153348,medium_airport
PYH,Cacique Aramare Airport,5.61999,-67.606102,medium_airport
PBL,General Bartolome Salom International Airport,10.4805,-68.072998,medium_airport
SCI,Paramillo Airport,7.80132,-72.202904,medium_airport
PZO,General Manuel Carlos Piar International Airport,8.28853,-62.760399,large_airport
PTM,Palmarito Airport,7.575479,-70.174435,medium_airport
SVZ,Juan Vicente Gómez International Airport,7.840809,-72.439878,medium_airport
SNV,Santa Elena de Uairén Airport,4.554699,-61.145234,medium_airport
STD,Mayor Buenaventura Vivas International Airport,7.56538,-72.035103,medium_airport
SNF,Sub Teniente Nestor Arias Airport,10.2787,-68.755203,medium_airport
SFD,San Fernando de Apure Las Flecheras National Airport,7.88332,-67.444,medium_airport
SOM,San Tomé Airport,8.9451465606689,-64.151084899902,medium_airport
STB,Miguel Urdaneta Fernández Airport,8.97455,-71.943253,medium_airport
TUV,Tucupita Airport,9.088994,-62.094173,medium_airport
TMO,Tumeremo Airport,7.24938,-61.52893,medium_airport
VLN,Arturo Michelena International Airport,10.149733,-67.928398,large_airport
VIG,Juan Pablo Pérez Alfonso Airport,8.624139,-71.672668,medium_airport
VLV,Dr. Antonio Nicolás Briceño Airport,9.340478,-70.584061,medium_airport
VDP,Valle de La Pascua Airport,9.22202777863,-65.9935836792,medium_airport
AUX,Araguaína Airport,-7.22787,-48.240501,medium_airport
GEO,Cheddi Jagan International Airport,6.49855,-58.254101,large_airport
OGL,Eugene F. Correia International Airport,6.805881,-58.107657,medium_airport
KAI,Kaieteur Airport,5.177349,-59.48898,medium_airport
LTM,Lethem Airport,3.37276,-59.789398,medium_airport
ANU,V. C. Bird International Airport,17.1367,-61.792702,large_airport
BGI,Grantley Adams International Airport,13.074667,-59.491034,large_airport
DCF,Canefield Airport,15.336693,-61.392108,medium_airport
DOM,Douglas-Charles Airport,15.546673,-61.301082,medium_airport
FDF,Martinique Aimé Césaire International Airport,14.591,-61.003201,large_airport
SFG,Grand Case-l'Espérance Airport,18.100057,-63.047444,medium_airport
SBH,St. Jean Airport,17.904398,-62.843333,medium_airport
GBJ,Marie-Galante Airport,15.868925,-61.270087,medium_airport
PTP,Maryse Condé International Airport,16.265443,-61.532754,large_airport
GND,Maurice Bishop International Airport,12.003996,-61.785302,large_airport
STT,Cyril E. King Airport,18.337091,-64.977251,large_airport
STX,Henry E. Rohlsen Airport,17.701413,-64.802608,medium_airport
ARE,Antonio Nery Juarbe Pol Airport,18.45085,-66.675768,medium_airport
BQN,Rafael Hernández International Airport,18.4949,-67.129402,medium_airport
CPX,Benjamin Rivera Noriega Airport,18.312954,-65.303893,medium_airport
SIG,Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281,medium_airport
MAZ,Eugenio Maria De Hostos Airport,18.255699157714844,-67.14849853515625,medium_airport
PSE,Mercedita International Airport,18.008301,-66.563004,medium_airport
NRR,José Aponte de la Torre Airport,18.247262,-65.63979,medium_airport
SJU,Luis Munoz Marin International Airport,18.4394,-66.001801,large_airport
VQS,Antonio Rivera Rodriguez Airport,18.1348,-65.493599,medium_airport
SKB,Robert L. Bradshaw International Airport,17.310845,-62.719117,large_airport
NEV,Vance W. Amory International Airport,17.2057,-62.589901,medium_airport
SLU,George F. L. Charles Airport,14.0202,-60.992901,medium_airport
UVF,Hewanorra International Airport,13.7332,-60.952599,large_airport
BKN,Balkanabat International Airport,39.681052,54.206008,large_airport
AUA,Queen Beatrix International Airport,12.501056,-70.014281,large_airport
BON,Flamingo International Airport,12.131,-68.268501,large_airport
CUR,Hato International Airport,12.1889,-68.959801,large_airport
EUX,F. D. Roosevelt Airport,17.4965,-62.979401,medium_airport
SXM,Princess Juliana International Airport,18.041,-63.108898,large_airport
SAB,Juancho E. Yrausquin Airport,17.64533,-63.220514,medium_airport
AXA,Clayton J. Lloyd International Airport,18.204773,-63.05383,medium_airport
MNI,John A. Osborne Airport,16.791835,-62.193204,large_airport
TAB,A.N.R. Robinson International Airport,11.149571,-60.831298,large_airport
POS,Piarco International Airport,10.597811,-61.337463,large_airport
EIS,Terrance B. Lettsome International Airport,18.445492,-64.541707,large_airport
VIJ,Virgin Gorda Airport,18.446634,-64.427932,medium_airport
SVD,Argyle International Airport,13.159725,-61.148801,large_airport
BQU,J F Mitchell Airport,12.9884,-61.262001,medium_airport
CIW,Canouan Airport,12.699,-61.3424,medium_airport
MQS,Mustique Airport,12.8879,-61.180199,medium_airport
UNI,Union Island International Airport,12.600135,-61.411945,medium_airport
BDA,L.F. Wade International Airport,32.363802,-64.67824,large_airport
ALA,Almaty International Airport,43.354267,77.042828,large_airport
BXH,Balkhash Airport,46.894246,75.004533,medium_airport
TDK,Taldykorgan Airport,45.12255,78.442758,medium_airport
NQZ,Nursultan Nazarbayev International Airport,51.027035,71.467094,large_airport
KOV,Kokshetau International Airport,53.329102,69.594597,large_airport
PPK,Petropavl International Airport,54.775622,69.187415,large_airport
DMB,Taraz International Airport,42.8536,71.303596,large_airport
BSZ,Manas International Airport,43.061298,74.4776,large_airport
OSS,Osh International Airport,40.609001,72.793297,large_airport
CIT,Shymkent International Airport,42.365021,69.47564,large_airport
HSA,Hazrat Sultan International Airport,43.311742,68.550185,large_airport
DZN,Zhezkazgan National Airport,47.708953,67.738094,large_airport
KGF,Sary-Arka Airport,49.670799,73.334396,large_airport
BXY,Baikonur Krayniy International Airport,45.621994,63.210773,large_airport
KZO,Korkyt Ata International Airport,44.706902,65.592499,large_airport
URA,Manshuk Mametova International Airport,51.151976,51.543652,large_airport
EKB,Ekibastuz Airport,51.59099960327149,75.21499633789062,medium_airport
UKK,Oskemen International Airport,50.035033,82.496057,large_airport
PWQ,Pavlodar International Airport,52.194982,77.073088,large_airport
PLX,Semei International Airport,50.351295,80.234398,large_airport
SCO,Aktau International Airport,43.860093,51.09086,large_airport
GUW,Atyrau International Airport,47.121318,51.820343,large_airport
AKX,Aktobe International Airport,50.248116,57.204144,large_airport
KSN,Kostanay International Airport,53.206902,63.550301,large_airport
GYD,Heydar Aliyev International Airport,40.47278,50.050931,large_airport
GNJ,Ganja International Airport,40.738692,46.320383,large_airport
NAJ,Nakhchivan International Airport,39.188801,45.458401,large_airport
GBB,Gabala International Airport,40.808617,47.725389,medium_airport
ZTU,Zaqatala International Airport,41.557823,46.669464,medium_airport
IKU,Issyk-Kul International Airport,42.585584,76.701181,large_airport
LWN,Shirak International Airport,40.750401,43.859299,large_airport
EVN,Zvartnots International Airport,40.148941,44.397887,large_airport
YKS,Platon Oyunsky Yakutsk International Airport,62.0933,129.770996,large_airport
NER,Chulman Airport,56.913898468018,124.91400146484,medium_airport
MQJ,Moma Airport,66.450861,143.261551,medium_airport
GYG,Magan Airport,62.103484,129.545288,medium_airport
OLZ,Olyokminsk Airport,60.401833,120.476094,medium_airport
USR,Ust-Nera Airport,64.550003,143.115005,medium_airport
VYI,Vilyuisk Airport,63.756668,121.693336,medium_airport
ULK,Lensk Airport,60.7206001282,114.825996399,medium_airport
PYJ,Polyarny Airport,66.400398,112.029999,medium_airport
MJZ,Mirny Airport,62.534698486328125,114.03900146484376,medium_airport
SYS,Saskylakh Airport,71.927902,114.080002,medium_airport
BGN,Belaya Gora Airport,68.556227,146.22784,medium_airport
SEK,Srednekolymsk Airport,67.4805,153.7364,medium_airport
CKH,Chokurdakh Airport,70.6231,147.901993,medium_airport
CYX,Cherskiy Airport,68.7406005859375,161.33799743652344,medium_airport
IKS,Tiksi Airport,71.697700500488,128.90299987793,medium_airport
ZKP,Zyryanka Airport,65.7485,150.8889,medium_airport
ZIX,Zhigansk Airport,66.7965011597,123.361000061,medium_airport
KHX,Savannah Airstrip,-0.7165,29.6997,medium_airport
KUT,David the Builder Kutaisi International Airport,42.177448,42.485353,large_airport
BUS,Alexander Kartveli Batumi International Airport,41.60939,41.600315,large_airport
SUI,Vladislav Ardzinba Sukhum International Airport,42.8582,41.128101,medium_airport
TBS,Tbilisi International Airport,41.669201,44.9547,large_airport
BQS,Ignatyevo Airport,50.42539978027344,127.41200256347656,medium_airport
KHV,Khabarovsk Novy Airport,48.528338,135.188588,medium_airport
KXK,Komsomolsk-on-Amur Airport,50.40900039672852,136.9340057373047,medium_airport
GVN,Sovetskaya Gavan (Maygatka) Airport,48.925067,140.035348,medium_airport
DYR,Ugolny Yuri Ryktheu Airport,64.734902,177.740997,medium_airport
PVS,Provideniya Bay Airport,64.37809753417969,-173.2429962158203,medium_airport
KPW,Keperveem Airport,67.845001,166.139999,medium_airport
GDX,Sokol Airport,59.9109992980957,150.72000122070312,medium_airport
PWE,Pevek Airport,69.783302,170.597,medium_airport
SWV,Severo-Evensk Airport,61.921786,159.229059,medium_airport
NLI,Nikolayevsk-na-Amure Airport,53.154999,140.649994,medium_airport
OHO,Okhotsk Airport,59.410065,143.056503,medium_airport
PKC,Yelizovo Airport,53.168716,158.451068,large_airport
UUS,Yuzhno-Sakhalinsk International Airport,46.885461,142.717466,large_airport
VVO,Vladivostok International Airport,43.396256,132.148155,large_airport
HTA,Chita-Kadala International Airport,52.024841,113.305839,large_airport
BTK,Bratsk Airport,56.3696,101.701822,medium_airport
IKT,Irkutsk International Airport,52.266707,104.395563,large_airport
UKX,Ust-Kut Airport,56.856701,105.730003,medium_airport
UUD,Baikal International Airport,51.808614,107.439652,large_airport
KBP,Boryspil International Airport,50.345001,30.894699,medium_airport
MPW,Mariupol International Airport,47.07609939575195,37.44960021972656,medium_airport
ERD,Berdyansk Airport,46.814999,36.758099,medium_airport
DNK,Dnipro International Airport,48.357201,35.100601,medium_airport
OZH,Zaporizhzhia International Airport,47.866962,35.314723,large_airport
KWG,Kryvyi Rih International Airport,48.04330062866211,33.209999084472656,medium_airport
UKS,Sevastopol International Airport / Belbek Air Base,44.691822,33.57462,medium_airport
SIP,Simferopol International Airport,45.0522,33.975101,large_airport
HRK,Kharkiv International Airport,49.926943,36.290814,medium_airport
CKC,Cherkasy International Airport,49.4156,31.9953,medium_airport
IEV,Ihor Sikorsky Kyiv International Airport (Zhuliany),50.40194,30.45194,medium_airport
HMJ,Khmelnytskyi Airport,49.359699,26.933399,medium_airport
IFO,Ivano-Frankivsk International Airport,48.88420104980469,24.68610000610352,medium_airport
LWO,Lviv International Airport,49.8125,23.9561,large_airport
CWC,Chernivtsi International Airport,48.2593002319336,25.98080062866211,medium_airport
RWN,Rivne International Airport,50.60710144042969,26.141599655151367,medium_airport
UDJ,Uzhhorod International Airport,48.6343,22.263399,large_airport
KHE,Kherson International Airport,46.6758,32.506401,medium_airport
ODS,Odesa International Airport,46.427196,30.672649,large_airport
VIN,Vinnytsia/Gavyryshivka International Airport,49.242531,28.613778,medium_airport
ARH,Talagi Airport,64.60030364990234,40.71670150756836,medium_airport
VKV,Vaskovo Airport,64.441704,40.4217,medium_airport
NNM,Naryan Mar Airport,67.639999,53.121899,medium_airport
AMV,Amderma Airport,69.76329803466797,61.556400299072266,medium_airport
KSZ,Kotlas Airport,61.235801696777344,46.6974983215332,medium_airport
LED,Pulkovo Airport,59.800301,30.262501,large_airport
MMK,Emperor Nicholas II Murmansk Airport,68.7817,32.750801,large_airport
PKV,Princess Olga Pskov International Airport,57.781316,28.39384,medium_airport
PES,Petrozavodsk Airport,61.885201,34.154701,medium_airport
CEE,Cherepovets Airport,59.273601532,38.0158004761,medium_airport
VUS,Velikiy Ustyug Airport,60.7883,46.259998,medium_airport
VGD,Vologda Airport,59.282501,39.944401,medium_airport
BQT,Brest International Airport,52.108138,23.89676,large_airport
GME,Gomel Airport,52.527000427246094,31.016700744628903,medium_airport
VTB,Vitebsk Vostochny Airport,55.126499176025,30.349599838257,medium_airport
KGD,Khrabrovo Airport,54.89161,20.598559,large_airport
GNA,Hrodna Airport,53.602001,24.053801,medium_airport
MSQ,Minsk National Airport,53.888071,28.039964,large_airport
MVQ,Mogilev Airport,53.95489883422852,30.09510040283203,medium_airport
ABA,Abakan International Airport,53.740002,91.385002,large_airport
BAX,Barnaul Gherman Titov International Airport,53.361285,83.539701,large_airport
RGK,Gorno-Altaysk Airport,51.969204,85.836539,medium_airport
KEJ,Alexei Leonov Kemerovo International Airport,55.2701,86.107201,large_airport
BKA,Baykit Airport,61.676701,96.355003,medium_airport
EIE,Yeniseysk Airport,58.474201,92.112503,medium_airport
TGP,Podkamennaya Tunguska Airport,61.589699,89.994003,medium_airport
VEO,Severo-Yeniseysk Airport,60.373299,93.011703,medium_airport
VAQ,Vanavara Airport,60.356229,102.309641,medium_airport
KJA,Krasnoyarsk International Airport,56.175743,92.485788,large_airport
KCY,Krasnoyarsk Cheremshanka Airport,56.177584,92.545881,medium_airport
ACS,Achinsk Airport,56.269185,90.57511,medium_airport
KYZ,Kyzyl Airport,51.669399,94.400597,medium_airport
OVB,Novosibirsk Tolmachevo Airport,55.019756,82.618675,large_airport
OMS,Omsk Central Airport,54.963124,73.312418,large_airport
SWT,Strezhevoy Airport,60.7094,77.660004,medium_airport
TOF,Tomsk Kamov Airport,56.380299,85.208298,large_airport
NOZ,Spichenkovo Airport,53.811401,86.877197,medium_airport
DKS,Dikson Airport,73.517807,80.379669,medium_airport
HTG,Khatanga Airport,71.97810363769531,102.49099731445312,medium_airport
SES,Svetlogorsk Airport,66.839996,88.403336,medium_airport
IAA,Igarka Airport,67.437202,86.621902,medium_airport
NSK,Alykel International Airport,69.307951,87.325906,large_airport
AAQ,Anapa Vityazevo Airport,45.002102,37.347301,medium_airport
GDZ,Gelendzhik Airport,44.5820926295,38.0124807358,medium_airport
KRR,Krasnodar Pashkovsky International Airport,45.034465,39.174215,large_airport
GRV,Akhmat Kadyrov Grozny International Airport,43.388106,45.699772,large_airport
MCX,Makhachkala Uytash International Airport,42.816799,47.652302,large_airport
MRV,Mineralnye Vody Airport,44.225101,43.081902,large_airport
NAL,Nalchik Airport,43.512901,43.6366,medium_airport
OGZ,Vladikavkaz Beslan International Airport,43.205101,44.606602,medium_airport
IGT,Magas Airport,43.323268,45.012568,medium_airport
STW,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,medium_airport
ROV,Platov International Airport,47.493888,39.924722,large_airport
TGK,Taganrog Yuzhny Airport,47.1983333,38.8491667,medium_airport
AER,Sochi International Airport,43.449902,39.9566,large_airport
ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,large_airport
ESL,Elista Airport,46.3739013671875,44.33089828491211,medium_airport
VOG,Volgograd International Airport,48.78134,44.339194,large_airport
CEK,Kurchatov Chelyabinsk International Airport,55.303141,61.504927,large_airport
MQF,Magnitogorsk International Airport,53.391991,58.755235,large_airport
SBT,Sabetta International Airport,71.219167,72.052222,medium_airport
BVJ,Bovanenkovo Airport,70.315278,68.333611,medium_airport
SLY,Salekhard Airport,66.5907974243164,66.61100006103516,medium_airport
EZV,Berezovo Airport,63.92100143432617,65.03050231933594,medium_airport
HMA,Khanty Mansiysk Airport,61.0285,69.086098,medium_airport
NYA,Nyagan Airport,62.110001,65.614998,medium_airport
EYK,Beloyarskiy Airport,63.686901,66.698601,medium_airport
OVS,Sovetskiy Airport,61.326622009277344,63.60191345214844,medium_airport
URJ,Uray Airport,60.103298,64.826698,medium_airport
IJK,Izhevsk Airport,56.834524,53.462172,medium_airport
KVX,Pobedilovo Airport,58.503883,49.347831,medium_airport
NYM,Nadym Airport,65.48090362548828,72.69889831542969,medium_airport
NUX,Novy Urengoy Airport,66.06939697265625,76.52030181884766,medium_airport
NJC,Nizhnevartovsk Airport,60.949299,76.483597,large_airport
PEE,Perm International Airport,57.914501,56.021198,large_airport
KGP,Kogalym International Airport,62.19039916992188,74.53379821777344,medium_airport
NFG,Nefteyugansk Airport,61.108299,72.650002,medium_airport
NOJ,Noyabrsk Airport,63.18330001831055,75.2699966430664,medium_airport
SGC,Surgut International Airport,61.340501,73.405782,large_airport
SVX,Koltsovo Airport,56.743099212646,60.802700042725,large_airport
RMZ,Tobolsk Remezov Airport,58.059712,68.347997,medium_airport
TJM,Roshchino International Airport,57.178984,65.327696,large_airport
KRO,Kurgan Airport,55.4753,65.415604,medium_airport
ASB,Ashgabat International Airport,37.986801,58.361,large_airport
KRW,Turkmenbaşy International Airport,40.062833,53.005085,medium_airport
MYP,Mary International Airport,37.62353,61.895668,large_airport
TAZ,Dashoguz International Airport,41.759853,59.836149,large_airport
CRZ,Türkmenabat International Airport,38.930662,63.563982,large_airport
DYU,Dushanbe International Airport,38.543746,68.822977,large_airport
TJU,Kulob International Airport,37.988098,69.805,large_airport
LBD,Khujand International Airport,40.215401,69.694702,large_airport
KQT,Bokhtar International Airport,37.866315,68.864475,large_airport
NMA,Namangan International Airport,40.984622,71.5578,large_airport
AZN,Andijan International Airport,40.727699,72.293999,large_airport
FEG,Fergana International Airport,40.358799,71.745003,medium_airport
NCU,Nukus International Airport,42.4884,59.623299,large_airport
UGC,Urgench International Airport,41.58274,60.64338,large_airport
NVI,Navoi International Airport,40.117599,65.172658,large_airport
BHK,Bukhara International Airport,39.775319,64.482279,large_airport
SKD,Samarkand International Airport,39.698187,66.98421,large_airport
TMJ,Termez Airport,37.287261,67.311869,medium_airport
TAS,Tashkent International Airport,41.2579,69.281197,large_airport
OMN,Zomin Airport,40.01402,68.41103,medium_airport
KMW,Kostroma Sokerkino Airport,57.796902,41.019402,medium_airport
KLF,Grabtsevo Airport,54.5499992371,36.3666687012,medium_airport
IWA,Ivanovo South Airport,56.93939971923828,40.940799713134766,medium_airport
RYB,Staroselye Airport,58.104198,38.929401,medium_airport
BZK,Bryansk International Airport,53.214403,34.175965,medium_airport
ZIA,Zhukovsky International Airport,55.553299,38.150002,large_airport
DME,Domodedovo International Airport,55.408798,37.9063,large_airport
IAR,Golden Ring Yaroslavl International Airport,57.560699,40.157398,large_airport
SVO,Sheremetyevo International Airport,55.976858,37.41121,large_airport
KLD,Migalovo Air Base,56.82469940185547,35.7577018737793,medium_airport
CKL,Chkalovskiy Air Base,55.8783,38.061699,medium_airport
EGO,Belgorod International Airport,50.643798828125,36.5900993347168,medium_airport
URS,Kursk East Airport,51.7505989074707,36.29560089111328,medium_airport
LPK,Lipetsk Airport,52.70280075073242,39.53779983520508,medium_airport
VOZ,Voronezh International Airport,51.813683,39.231711,large_airport
TBW,Donskoye Airport,52.806099,41.4828,medium_airport
VKO,Vnukovo International Airport,55.591499,37.261501,large_airport
UCT,Ukhta Airport,63.566898,53.804699,medium_airport
INA,Inta Airport,66.053372,60.105786,medium_airport
PEX,Pechora Airport,65.121101,57.130798,medium_airport
USK,Usinsk Airport,66.0047,57.367199,medium_airport
